ID	DOCULECT	CONCEPT	CONCEPT_PORTUGUESE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ID_IN_TSV	ENTRJ_IN_SOURCE	IPA	TOKENS	SONARSS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTSS	DUPLICATES	COGID	ALIGNMENT	NOTAS
2006	Aha	this	este	1214	THIS	213	liahi	liahi	l i a h i	5 7 7 3 7	AXYBZ	LIAHI	1	1.L.C 1.I.V 1.A.V 1.H.C 1.I.V	2.0 1.5 1.3 1.75 0.8	0	1690		?
2005	Tariana	this	este	1214	THIS	213	nɾia	nɾia	n ɾ i a	4 5 7 7	ACXZ	NRIA	12	12.N.C 12.R.C 12.I.V 12.A.V	2.0 1.5 1.5 0.8	0	1698		?
2007	Ehe	this	este	1214	THIS	213	thiaha	thiaha	tʰ i a h a	1 7 7 3 7	AXYBZ	TIAHA	3	3.T.C 3.I.V 3.A.V 3.H.C 3.A.V	2.0 1.5 1.3 1.75 0.8	0	1695		?
2009	Ñame	this	este	1214	THIS	213	tiːra	tiːra	t iː ɾ a	1 7 5 7	AXBZ	TIRA	9	9.T.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	0	1695		?
418	Mauliene	dig	cavar	1418	DIG	44	hika	hika	h i k a	3 7 1 7	AXBZ	HIKA	8	8.H.C 8.I.V 8.K.C 8.A.V	2.0 1.5 1.75 0.8	0	31	h i k a - - - -	?
419	Kumadene_2	dig	cavar	1418	DIG	44	hĩkaakaŋ	hĩkaakaŋ	h ĩ k aː k a ŋ	3 7 1 7 1 7 4	AXBYBYN	HIKAKAN	7	7.H.C 7.I.V 7.K.C 7.A.V 7.K.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	31	h ĩ k aː k a ŋ -	?
421	Aha	dig	cavar	1418	DIG	44	imeːkokada	imeːkokada	i m eː k o k a d a	7 4 7 1 7 1 7 1 7	XBYBYBYBZ	IMEKUKATA	1	1.I.V 1.M.C 1.E.V 1.K.C 1.U.V 1.K.C 1.A.V 1.T.C 1.A.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	322		?
424	Ñame	dig	cavar	1418	DIG	44	likaketi	likaketi	l i k a k e t i	5 7 1 7 1 7 1 7	AXBYBYBZ	LIKAKETI	9	9.L.C 9.I.V 9.K.C 9.A.V 9.K.C 9.E.V 9.T.C 9.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	31	l i k a k e t i	?
420	Tariana	dig	cavar	1418	DIG	44	niheikanapeku	niheikanapeku	n i h e i k a n a p e k u	4 7 3 7 7 1 7 4 7 1 7 1 7	AXBYYBYBYBYBZ	NIHEIKANAPEKY	12	12.N.C 12.I.V 12.H.C 12.E.V 12.I.V 12.K.C 12.A.V 12.N.C 12.A.V 12.P.C 12.E.V 12.K.C 12.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	330		?
423	Oho	dig	cavar	1418	DIG	44	pekaka	pekaka	p e k a k a	1 7 1 7 1 7	AXBYBZ	PEKAKA	10	10.P.C 10.E.V 10.K.C 10.A.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	31	p e k a k a - -	?
416	Hohoodene	dig	cavar	1418	DIG	44	pʰekakɐni	pʰekakɐni	pʰ e k a k ɐ n i	1 7 1 7 1 7 4 7	AXBYBYBZ	PEKAKENI	4	4.P.C 4.E.V 4.K.C 4.A.V 4.K.C 4.E.V 4.N.C 4.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	31	pʰ e k a k ɐ n i	?
417	Moliwene	dig	cavar	1418	DIG	44	pʰekɐ̃ga	pʰekɐ̃ga	pʰ e k ɐ̃ g a	1 7 1 7 1 7	AXBYBZ	PEKEKA	2	2.P.C 2.E.V 2.K.C 2.E.V 2.K.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	31	pʰ e k ɐ̃ g a - -	?
425	Werekena	dig	cavar	1418	DIG	44	piubwɛhə	piubwɛhə	p i u b w ɛ h ə	1 7 7 1 6 7 3 7	AXYBCYBZ	PIYPWEHE	13	13.P.C 13.I.V 13.Y.V 13.P.C 13.W.C 13.E.V 13.H.C 13.E.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 0.8	0	331		?
422	Ehe	dig	cavar	1418	DIG	44	tewakheti ~	tewakheti	t e w a kʰ e t i	1 7 6 7 1 7 1 7	AXBYBYBZ	TEWAKETI	3	3.T.C 3.E.V 3.W.C 3.A.V 3.K.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	32		?
1583	Kumadene_2	run	correr	1519	RUN		hĩkukawa	hĩkukawa	h ĩ k u k a w a			HYKUKAWA	11				3000		
1581	Tariana	run	correr	1519	RUN	168	namaɾekanã	namaɾekanã	n a m a ɾ e k a n ã	4 7 4 7 5 7 1 7 4 7	AXBYBYBYBZ	NAMAREKANA	12	12.N.C 12.A.V 12.M.C 12.A.V 12.R.C 12.E.V 12.K.C 12.A.V 12.N.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1311	( n a ) m a ɾ e k a n ã	?
1577	Waliperi	run	correr	1519	RUN	168	ɽimaʐakawa	ɽimaʐakawa	ɽ i m a ʐ a k a w a	5 7 4 7 3 7 1 7 6 7	AXBYBYBYBZ	RIMASAKAWA	11	11.R.C 11.I.V 11.M.C 11.A.V 11.S.C 11.A.V 11.K.C 11.A.V 11.W.C 11.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1311	( ɽ i ) m a ʐ a k a w a	?
1579	Moliwene	run	correr	1519	RUN	168	tawakadaɽi	tawakadaɽi	t a w a k a d a ɽ i	1 7 6 7 1 7 1 7 5 7	AXBYBYBYBZ	TAWAKATARI	2	2.T.C 2.A.V 2.W.C 2.A.V 2.K.C 2.A.V 2.T.C 2.A.V 2.R.C 2.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1306	t a w a k a - d a ɽ i	?
1580	Mauliene	run	correr	1519	RUN	168	tawakakani	tawakakani	t a w a k a k a n i	1 7 6 7 1 7 1 7 4 7	AXBYBYBYBZ	TAWAKAKANI	8	8.T.C 8.A.V 8.W.C 8.A.V 8.K.C 8.A.V 8.K.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1306	t a w a k a - k a n i	?
1578	Hohoodene	run	correr	1519	RUN	168	taʐakaˀakɐni	taʐakaˀakɐni	t a ʐ a k aˀ a k ɐ n i	1 7 3 7 1 7 7 1 7 4 7	AXBYBYYBYBZ	TASAKAAKENI	4	4.T.C 4.A.V 4.S.C 4.A.V 4.K.C 4.A.V 4.A.V 4.K.C 4.E.V 4.N.C 4.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1306	t a ʐ a k aˀ a k ɐ n i	?
1582	Werekena	run	correr	1519	RUN	168	tipaɾahũ	tipaɾahũ	t i p a ɾ a h ũ	1 7 1 7 5 7 3 7	AXBYBYBZ	TIPARAHY	13	13.T.C 13.I.V 13.P.C 13.A.V 13.R.C 13.A.V 13.H.C 13.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	74		?
302	Ñame	burn	queimar	2102	BURN	28	himaidaketi	himaidaketi	h i m a i d a k e t i	3 7 4 7 7 1 7 1 7 1 7	AXBYYBYBYBZ	HIMAITAKETI	9	9.H.C 9.I.V 9.M.C 9.A.V 9.I.V 9.T.C 9.A.V 9.K.C 9.E.V 9.T.C 9.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( - - ) h i m a i d a ( k e t i ) - -	?
299	Aha	burn	queimar	2102	BURN	28	imaitakada	imaitakada	i m a i t a k a d a	7 4 7 7 1 7 1 7 1 7	XBYYBYBYBZ	IMAITAKATA	1	1.I.V 1.M.C 1.A.V 1.I.V 1.T.C 1.A.V 1.K.C 1.A.V 1.T.C 1.A.V	1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( - - ) - i m a i t a ( k a d a ) - -	?
300	Ehe	burn	queimar	2102	BURN	28	imaitakaita ~ imaitaːkheti	imaitakaita	i m a i t a k a i t a	7 4 7 7 1 7 1 7 7 1 7	XBYYBYBYYBZ	IMAITAKAITA	3	3.I.V 3.M.C 3.A.V 3.I.V 3.T.C 3.A.V 3.K.C 3.A.V 3.I.V 3.T.C 3.A.V	1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	0	226	( - - ) - i m a i t a ( k a i t ) a -	?
301	Oho	burn	queimar	2102	BURN	28	imaketi	imaketi	i m a k e t i	7 4 7 1 7 1 7	XBYBYBZ	IMAKETI	10	10.I.V 10.M.C 10.A.V 10.K.C 10.E.V 10.T.C 10.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( - - ) - i m a - - - ( k e t i ) - -	?
303	Werekena	burn	queimar	2102	BURN	28	maːtahɐ̃	maːtahɐ̃	m aː t a h ɐ̃	4 7 1 7 3 7	AXBYBZ	MATAHE	13	13.M.C 13.A.V 13.T.C 13.A.V 13.H.C 13.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	226	( - - ) - - m aː - t a ( h ɐ̃ - - ) - -	?
298	Tariana	burn	queimar	2102	BURN	28	nohmaitakanuka	nohmaitakanuka	n o mʰ a i t a k a n u k a	4 7 3 4 7 7 1 7 1 7 4 7 1 7	AXBCYYBYBYBYBZ	NUHMAITAKANYKA	12	12.N.C 12.U.V 12.H.C 12.M.C 12.A.V 12.I.V 12.T.C 12.A.V 12.K.C 12.A.V 12.N.C 12.Y.V 12.K.C 12.A.V	2.0 1.5 1.75 1.5 1.3 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( n o ) - - mʰ a i t a ( k a n u ) k a	?
293	Mauliene	burn	queimar	2102	BURN	28	numaitaka	numaitaka	n u m a i t a k a	4 7 4 7 7 1 7 1 7	AXBYYBYBZ	NYMAITAKA	8	8.N.C 8.Y.V 8.M.C 8.A.V 8.I.V 8.T.C 8.A.V 8.K.C 8.A.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	226	( n u ) - - m a i t a ( k a - - ) - -	?
297	Dzawinai	burn	queimar	2102	BURN	28	queimar	ɽimakawa	ɽ i m a k a w a	1 7 7 7 4 7 5	AXYYBYN	RIMAKAWA	14	14.K.C 14.Y.V 14.E.V 14.I.V 14.M.C 14.A.V 14.R.c	2.0 1.5 1.3 1.3 1.75 1.3 0.8	0	226	( ɽ - ) - i m a - - - ( k a w a ) - -	?
295	Kumadene_1	burn	queimar	2102	BURN	28	ɽamaka	ɽamaka	ɽ a m a k a	5 7 4 7 1 7	AXBYBZ	RAMAKA	6	6.R.C 6.A.V 6.M.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	226	( ɽ - ) - a m a - - - ( k a - - ) - -	?
292	Moliwene	burn	queimar	2102	BURN	28	ɽimakawa	ɽimakawa	ɽ i m a k a w a	5 7 4 7 1 7 6 7	AXBYBYBZ	RIMAKAWA	2	2.R.C 2.I.V 2.M.C 2.A.V 2.K.C 2.A.V 2.W.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( ɽ - ) - i m a - - - ( k a w a ) - -	?
296	Kowaidakenai	burn	queimar	2102	BURN	28	ɽimakawa	ɽimakawa	ɽ i m a k a w a	5 7 4 7 1 7 6 7	AXBYBYBZ	RIMAKAWA	5	5.R.C 5.I.V 5.M.C 5.A.V 5.K.C 5.A.V 5.W.C 5.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( ɽ - ) - i m a - - - ( k a w a ) - -	?
294	Kumadene_2	burn	queimar	2102	BURN	28	ɽimakawa	ɽimakawa	ɽ i m a k a w a	4 7 1 7 1 7 5 7 1 7	AXBYBYBYBZ	RIMAKAWA	7	7.N.C 7.Y.V 7.K.C 7.Y.V 7.T.C 7.A.V 7.R.C 7.I.V 7.K.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( ɽ - ) - i m a - - - ( k a w a ) - -	?
290	Waliperi	burn	queimar	2102	BURN	28	ɽimakawa	ɽimakawa	ɽ i m a k a w a	5 7 4 7 1 7 6 7	AXBYBYBZ	RIMAKAWA	11	11.R.C 11.I.V 11.M.C 11.A.V 11.K.C 11.A.V 11.W.C 11.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( ɽ - ) - i m a - - - ( k a w a ) - -	?
291	Hohoodene	burn	queimar	2102	BURN	28	wamhɐ̃jtakɐni	wamhɐ̃jtakɐni	w a mʰ ɐ̃ j t a k ɐ n i	6 7 4 7 6 1 7 1 7 4 7	AXBYMBYBYBZ	WAMEJTAKENI	4	4.W.C 4.A.V 4.M.C 4.E.V 4.J.c 4.T.C 4.A.V 4.K.C 4.E.V 4.N.C 4.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 0.8	0	226	( w a ) - - mʰ ɐ̃ j t a ( k ɐ n i ) - -	?
1209	Waliperi	milk	leite	635	MILK	131	hiniaːʈi	hiniaːʈi	h i n i aː t i	3 7 4 7 7 1 7	AXBYYBZ	HINIATI	11	11.H.C 11.I.V 11.N.C 11.I.V 11.A.V 11.T.C 11.I.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	1002	h - i n i aː t i -	?
1213	Tariana	milk	leite	635	MILK	131	hinitsia	hinitsia	h i n i ts i a	3 7 4 7 2 7 7	AXBYBYZ	HINICIA	12	12.H.C 12.I.V 12.N.C 12.I.V 12.C.C 12.I.V 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	1002	h - i n i - ts i a	?
1214	Werekena	milk	leite	635	MILK	131	ijapɐnɐ	ijapɐnɐ	i j a p ɐ n ɐ	7 6 7 1 7 4 7	XBYBYBZ	IJAPENE	13	13.I.V 13.J.C 13.A.V 13.P.C 13.E.V 13.N.C 13.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1004		?
1210	Hohoodene	milk	leite	635	MILK	131	nuinia	nuinia	n u i n i a	4 7 7 4 7 7	AXYBYZ	NYINIA	4	4.N.C 4.Y.V 4.I.V 4.N.C 4.I.V 4.A.V	2.0 1.5 1.3 1.75 1.3 0.8	0	1002	n u i n i a - - -	?
1211	Mauliene	milk	leite	635	MILK	131	nuinia	nuinia	n u i n i a	4 7 7 4 7 7	AXYBYZ	NYINIA	8	8.N.C 8.Y.V 8.I.V 8.N.C 8.I.V 8.A.V	2.0 1.5 1.3 1.75 1.3 0.8	0	1002	n u i n i a - - -	?
1212	Kumadene_2	milk	leite	635	MILK	131	ɽiːnia	ɽiːnia	ɽ iː n i a	5 7 4 7 7	AXBYZ	RINIA	7	7.R.C 7.I.V 7.N.C 7.I.V 7.A.V	2.0 1.5 1.75 1.3 0.8	0	1002	ɽ - iː n i a - - -	?
1548	Hohoodene	rope	corda	1218	ROPE	165	hinoɽoʈi	hinoɽoʈi	h i n o ɽ o t i	3 7 4 7 5 7 1 7	AXBYBYBZ	HINURUTI	4	4.H.C 4.I.V 4.N.C 4.U.V 4.R.C 4.U.V 4.T.C 4.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1281	#NAME?	?
1549	Mauliene	rope	corda	1218	ROPE	165	hinoɽóʈi	hinoɽóʈi	h i n o ɽ o t i	3 7 4 7 5 7 1 7	AXBYBYBZ	HINURUTI	8	8.H.C 8.I.V 8.N.C 8.U.V 8.R.C 8.U.V 8.T.C 8.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1281	#NAME?	?
1551	Kowaidakenai	rope	corda	1218	ROPE	165	hinuɽuti	hinuɽuti	h i n u ɽ u t i	3 7 4 7 5 7 1 7	AXBYBYBZ	HINYRYTI	5	5.H.C 5.I.V 5.N.C 5.Y.V 5.R.C 5.Y.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1281	#NAME?	?
1552	Dzawinai	rope	corda	1218	ROPE	165	hinuʐuti	hinuʐuti	h i n u ʐ u t i	3 7 4 7 3 7 1 7	AXBYBYBZ	HINYSYTI	14	14.H.C 14.I.V 14.N.C 14.Y.V 14.S.C 14.Y.V 14.T.C 14.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1281	#NAME?	?
1553	Tariana	rope	corda	1218	ROPE	165	ĩhinuɾutsi	ĩhinuɾutsi	ĩ h i n u ɾ u ts i	7 3 7 4 7 5 7 2 7	XBYBYBYBZ	IHINYRYCI	12	12.I.V 12.H.C 12.I.V 12.N.C 12.Y.V 12.R.C 12.Y.V 12.C.C 12.I.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1281	ĩ h i n u ɾ u ts i	?
1557	Ñame	rope	corda	1218	ROPE	165	lipaːpi	lipaːpi	l i p aː p i	5 7 1 7 1 7	AXBYBZ	LIPAPI	9	9.L.C 9.I.V 9.P.C 9.A.V 9.P.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1279		?
1554	Aha	rope	corda	1218	ROPE	165	lipapi	lipapi	l i p a p i	5 7 1 7 1 7	AXBYBZ	LIPAPI	1	1.L.C 1.I.V 1.P.C 1.A.V 1.P.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1279		?
1555	Ehe	rope	corda	1218	ROPE	165	lipapi	lipapi	l i p a p i	5 7 1 7 1 7	AXBYBZ	LIPAPI	3	3.L.C 3.I.V 3.P.C 3.A.V 3.P.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1279		?
1556	Oho	rope	corda	1218	ROPE	165	lipapi	lipapi	l i p a p i	5 7 1 7 1 7	AXBYBZ	LIPAPI	10	10.L.C 10.I.V 10.P.C 10.A.V 10.P.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1279		?
1558	Werekena	rope	corda	1218	ROPE	165	nunasi	nunasi	n u n a s i	4 7 4 7 3 7	AXBYBZ	NYNASI	13	13.N.C 13.Y.V 13.N.C 13.A.V 13.S.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1288		?
1550	Kumadene_2	rope	corda	1218	ROPE	165	nuʐuti	nuʐuti	n u ʐ u t i	4 7 3 7 1 7	AXBYBZ	NYSYTI	7	7.N.C 7.Y.V 7.S.C 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1281	#NAME?	?
977	Ehe	hold	segurar	1448	HOLD	98	hipaːkhethi	hipaːkhethi	h i p aː kʰ e tʰ i	3 7 1 7 1 7 1 7	AXBYBYBZ	HIPAKETI	3	3.H.C 3.I.V 3.P.C 3.A.V 3.K.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1526		?
976	Aha	hold	segurar	1448	HOLD	98	hipakadakaida	hipakadakaida	h i p a k a d a k a i d a	3 7 1 7 1 7 1 7 1 7 7 1 7	AXBYBYBYBYYBZ	HIPAKATAKAITA	1	1.H.C 1.I.V 1.P.C 1.A.V 1.K.C 1.A.V 1.T.C 1.A.V 1.K.C 1.A.V 1.I.V 1.T.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	0	1526		?
972	Kumadene_2	hold	segurar	1448	HOLD	98	hĩpakãŋ	hĩpakãŋ	h ĩ p a k ã ŋ	3 7 1 7 1 7 4	AXBYBYN	HIPAKAN	7	7.H.C 7.I.V 7.P.C 7.A.V 7.K.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	1526		?
979	Ñame	hold	segurar	1448	HOLD	98	hipaketi	hipaketi	h i p a k e t i	3 7 1 7 1 7 1 7	AXBYBYBZ	HIPAKETI	9	9.H.C 9.I.V 9.P.C 9.A.V 9.K.C 9.E.V 9.T.C 9.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1526		?
978	Oho	hold	segurar	1448	HOLD	98	hipaketi	hipaketi	h i p a k e t i	3 7 1 7 1 7 1 7	AXBYBYBZ	HIPAKETI	10	10.H.C 10.I.V 10.P.C 10.A.V 10.K.C 10.E.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1526		?
975	Tariana	hold	segurar	1448	HOLD	98	ihetanapeiku	ihetanapeiku	i h e t a n a p e i k u	7 3 7 1 7 4 7 1 7 7 1 7	XBYBYBYBYYBZ	IHETANAPEIKY	12	12.I.V 12.H.C 12.E.V 12.T.C 12.A.V 12.N.C 12.A.V 12.P.C 12.E.V 12.I.V 12.K.C 12.Y.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	0	1533	- - - - - - - i h e t a n a p e i k u - - -	?
970	Moliwene	hold	segurar	1448	HOLD	98	kipɐni	kipɐni	k i p ɐ n i	1 7 1 7 4 7	AXBYBZ	KIPENI	2	2.K.C 2.I.V 2.P.C 2.E.V 2.N.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1526		?
971	Mauliene	hold	segurar	1448	HOLD	98	nuapoaɽhiopani	nuapoaɽhiopani	n u a p o a ɽʰ i o p a n i	4 7 7 1 7 7 5 7 7 1 7 4 7	AXYBYYBYYBYBZ	NYAPUARIUPANI	8	8.N.C 8.Y.V 8.A.V 8.P.C 8.U.V 8.A.V 8.R.C 8.I.V 8.U.V 8.P.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	790		?
969	Hohoodene	hold	segurar	1448	HOLD	98	nutaʐawatakɐni	nutaʐawatakɐni	n u t a ʐ a w a t a k ɐ n i	4 7 1 7 3 7 6 7 1 7 1 7 4 7	AXBYBYBYBYBYBZ	NYTASAWATAKENI	4	4.N.C 4.Y.V 4.T.C 4.A.V 4.S.C 4.A.V 4.W.C 4.A.V 4.T.C 4.A.V 4.K.C 4.E.V 4.N.C 4.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1533	#NAME?	?
974	Dzawinai	hold	segurar	1448	HOLD	98	phipaːni	phipaːni	pʰ i p aː n i	1 7 1 7 4 7	AXBYBZ	PIPANI	14	14.P.C 14.I.V 14.P.C 14.A.V 14.N.C 14.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1526		?
980	Werekena	hold	segurar	1448	HOLD	98	pidakuitahə	pidakuitahə	p i d a k u i t a h ə	1 7 1 7 1 7 7 1 7 3 7	AXBYBYYBYBZ	PITAKYITAHE	13	13.P.C 13.I.V 13.T.C 13.A.V 13.K.C 13.Y.V 13.I.V 13.T.C 13.A.V 13.H.C 13.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	125	- - - - - - - - p i d a k u i t a h ə - - -	?
973	Kowaidakenai	hold	segurar	1448	HOLD	98	pipitasukani	pipitasukani	p i p i t a s u k a n i	1 7 1 7 1 7 3 7 1 7 4 7	AXBYBYBYBYBZ	PIPITASYKANI	5	5.P.C 5.I.V 5.P.C 5.I.V 5.T.C 5.A.V 5.S.C 5.Y.V 5.K.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	125	- - - - - - p i p i t a s u k a n i - - - -	?
1614	Aha	sand	areia	671	SAND	171	hipaipe	hipaipe	h i p a i p e	3 7 1 7 7 1 7	AXBYYBZ	HIPAIPE	1	1.H.C 1.I.V 1.P.C 1.A.V 1.I.V 1.P.C 1.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	401		?
1618	Werekena	sand	areia	671	SAND	171	jatʃinaha	jatʃinaha	j a tʃ i n a h a	6 7 1 7 4 7 3 7	AXBYBYBZ	JATINAHA	13	13.J.C 13.A.V 13.T.C 13.I.V 13.N.C 13.A.V 13.H.C 13.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1339		?
1610	Kumadene_2	sand	areia	671	SAND	171	kaida	kaida	k a i d a	1 7 7 1 7	AXYBZ	KAITA	7	7.K.C 7.A.V 7.I.V 7.T.C 7.A.V	2.0 1.5 1.3 1.75 0.8	0	1340		?
1617	Ñame	sand	areia	671	SAND	171	kaida	kaida	k a i d a	1 7 7 1 7	AXYBZ	KAITA	9	9.K.C 9.A.V 9.I.V 9.T.C 9.A.V	2.0 1.5 1.3 1.75 0.8	0	1340		?
1616	Oho	sand	areia	671	SAND	171	kaida	kaida	k a i d a	1 7 7 1 7	AXYBZ	KAITA	10	10.K.C 10.A.V 10.I.V 10.T.C 10.A.V	2.0 1.5 1.3 1.75 0.8	0	1340		?
1612	Dzawinai	sand	areia	671	SAND	171	kaida	kaida	k a i d a	1 7 7 1 7	AXYBZ	KAITA	14	14.K.C 14.A.V 14.I.V 14.T.C 14.A.V	2.0 1.5 1.3 1.75 0.8	0	1340		?
1615	Ehe	sand	areia	671	SAND	171	kaidakua	kaidakua	k a i d a k u a	1 7 7 1 7 1 7 7	AXYBYBYZ	KAITAKYA	3	3.K.C 3.A.V 3.I.V 3.T.C 3.A.V 3.K.C 3.Y.V 3.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	0	1340		?
1619	Kumadene_1	sand	areia	671	SAND	171	kaidakwa	kaidakwa	k a i d a kw a			KAITAKUA	11				1340		
1613	Tariana	sand	areia	671	SAND	171	kaidakwa	kaidakwa	k a i d a kʷ a	1 7 7 1 7 1 7	AXYBYBZ	KAITAKA	12	12.K.C 12.A.V 12.I.V 12.T.C 12.A.V 12.K.C 12.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	1340		?
1611	Kowaidakenai	sand	areia	671	SAND	171	kaidukoa	kaidukoa	k a i d u k o a	1 7 7 1 7 1 7 7	AXYBYBYZ	KAITYKUA	5	5.K.C 5.A.V 5.I.V 5.T.C 5.Y.V 5.K.C 5.U.V 5.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	0	1340		?
1608	Moliwene	sand	areia	671	SAND	171	kajda	kajda	k a j d a	1 7 6 1 7	AXMBZ	KAJTA	2	2.K.C 2.A.V 2.J.c 2.T.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0	1340		?
1607	Hohoodene	sand	areia	671	SAND	171	kajda	kajda	k a j d a	1 7 6 1 7	AXMBZ	KAJTA	4	4.K.C 4.A.V 4.J.c 4.T.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0	1340		?
1609	Mauliene	sand	areia	671	SAND	171	kajda	kajda	k a j d a	1 7 6 1 7	AXMBZ	KAJTA	8	8.K.C 8.A.V 8.J.c 8.T.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0	1340		?
49	Kumadene_1	sand	Praia		!SANDY_BEACH	172	kajdakʷɐ	kajdakʷɐ	k a j d a kʷ ɐ	1 7 6 1 7 1 7	AXMBYBZ	KAJTAKE	6	6.K.C 6.A.V 6.J.c 6.T.C 6.A.V 6.K.C 6.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	1340		?
